userCode,extId,moduleId,sessionId,sessionToken,trialId,executableId,session.complete,session.condition,session.forceExit,givenResponse,reactionTime,score,stimulusValue,stimulusType,stimulusPosition,correctResponse
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,15,simon_test,0,,0,green,785.0999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,16,simon_test,0,,0,green,1117.6999999955297,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,17,simon_test,0,,0,red,609.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,18,simon_test,0,,0,green,586.2999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,19,simon_test,0,,0,red,476.3999999985099,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,20,simon_test,0,,0,green,805.8000000044703,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,21,simon_test,0,,0,green,1197.2999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,22,simon_test,0,,0,red,593.1999999955297,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,23,simon_test,0,,0,green,492.1000000014901,0,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,24,simon_test,0,,0,red,979.8999999985099,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,25,simon_test,0,,0,green,843.7999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,26,simon_test,0,,0,red,2139.2000000029802,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,27,simon_test,0,,0,red,992.0999999940395,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,28,simon_test,0,,0,green,1134.3999999985099,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,29,simon_test,0,,0,red,746.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,30,simon_test,0,,0,red,851.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,31,simon_test,0,,0,green,834.5,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,32,simon_test,0,,0,green,1074.0999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,33,simon_test,0,,0,red,577.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,34,simon_test,0,,0,green,785.2999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,35,simon_test,0,,0,red,814.2999999970198,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,36,simon_test,0,,0,green,752.6999999880791,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,37,simon_test,0,,0,red,854.3999999910593,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,38,simon_test,0,,0,green,797.5999999940395,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,39,simon_test,0,,0,red,1667.3999999910593,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,40,simon_test,0,,0,green,802.7999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,41,simon_test,0,,0,red,672.6000000089407,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,42,simon_test,0,,0,red,1764.5999999940395,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,43,simon_test,0,,0,green,861.5,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,44,simon_test,0,,0,green,1405.4000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,45,simon_test,0,,0,red,679.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,46,simon_test,0,,0,green,1240.800000011921,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,47,simon_test,0,,0,green,1183,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,48,simon_test,0,,0,green,615.7000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,49,simon_test,0,,0,red,651.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,50,simon_test,0,,0,green,1019.5999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,51,simon_test,0,,0,red,941.7999999970198,0,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,52,simon_test,0,,0,green,622.5,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,53,simon_test,0,,0,green,715.6000000089407,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,54,simon_test,0,,0,green,984.5,0,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,55,simon_test,0,,0,green,1156.5,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,56,simon_test,0,,0,red,589.6000000089407,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,57,simon_test,0,,0,red,668.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,58,simon_test,0,,0,green,743.9000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,59,simon_test,0,,0,red,1531.699999988079,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,60,simon_test,0,,0,red,1109.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,61,simon_test,0,,0,green,838.9000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,62,simon_test,0,,0,red,548.6000000089407,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,63,simon_test,0,,0,green,819.7000000029802,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,64,simon_test,0,,0,green,742.5999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,65,simon_test,0,,0,red,763.5,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,66,simon_test,0,,0,red,636.4000000059605,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,67,simon_test,0,,0,green,1198.0999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,68,simon_test,0,,0,green,692.2000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,69,simon_test,0,,0,red,805.3999999910593,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,70,simon_test,0,,0,red,634.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,71,simon_test,0,,0,red,1241.3999999910593,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,72,simon_test,0,,0,green,571.8999999910593,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,73,simon_test,0,,0,red,576.9000000059605,0,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,74,simon_test,0,,0,red,1047.300000011921,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,75,simon_test,0,,0,red,626.9000000059605,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,76,simon_test,0,,0,red,737.9000000059605,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,77,simon_test,0,,0,red,573.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,78,simon_test,0,,0,green,753.4000000059605,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,79,simon_test,0,,0,green,535.8999999910593,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,80,simon_test,0,,0,red,650,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,81,simon_test,0,,0,green,626.7999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,82,simon_test,0,,0,green,660.9000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,83,simon_test,0,,0,green,770.4000000059605,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,84,simon_test,0,,0,green,594.4000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,85,simon_test,0,,0,red,635.4000000059605,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,86,simon_test,0,,0,red,702.7000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,87,simon_test,0,,0,green,722.3000000119209,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,88,simon_test,0,,0,red,754.7000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,89,simon_test,0,,0,red,1045.3999999910593,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,90,simon_test,0,,0,green,691.5999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,91,simon_test,0,,0,green,760.1000000089407,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,92,simon_test,0,,0,red,646.6000000089407,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,93,simon_test,0,,0,green,590.8999999910593,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,94,simon_test,0,,0,red,573.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,95,simon_test,0,,0,green,583.7000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,96,simon_test,0,,0,red,1141.4000000059605,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,97,simon_test,0,,0,red,599.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,98,simon_test,0,,0,red,581.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,99,simon_test,0,,0,green,605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,100,simon_test,0,,0,red,708.5999999940395,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,101,simon_test,0,,0,green,807.5999999940395,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,102,simon_test,0,,0,red,690.4000000059605,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,103,simon_test,0,,0,red,958.1999999880791,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,104,simon_test,0,,0,green,758.2999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,105,simon_test,0,,0,green,818.7999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,106,simon_test,0,,0,red,654.7000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,107,simon_test,0,,0,red,672.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,108,simon_test,0,,0,red,1080.5,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,109,simon_test,0,,0,red,625.2999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,110,simon_test,0,,0,green,564.5,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,111,simon_test,0,,0,green,679.7999999970198,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,112,simon_test,0,,0,red,602.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,113,simon_test,0,,0,red,573.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,114,simon_test,0,,0,red,700.5,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,115,simon_test,0,,0,red,692.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,116,simon_test,0,,0,green,724.2000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,117,simon_test,0,,0,red,927.2999999970198,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,118,simon_test,0,,0,green,1045.6000000089407,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,119,simon_test,0,,0,green,1134.2999999970198,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,120,simon_test,0,,0,red,615.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,121,simon_test,0,,0,red,636.7000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,122,simon_test,0,,0,green,604,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,123,simon_test,0,,0,red,982.2000000029802,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,124,simon_test,0,,0,red,689.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,125,simon_test,0,,0,green,1092,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,126,simon_test,0,,0,green,1673.2999999970198,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,127,simon_test,0,,0,red,830.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,128,simon_test,0,,0,green,724.2000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,129,simon_test,0,,0,green,705.4000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,130,simon_test,0,,0,red,607.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,131,simon_test,0,,0,green,1628.2000000029802,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,132,simon_test,0,,0,red,607.3999999910593,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,133,simon_test,0,,0,green,811.6999999880791,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,134,simon_test,0,,0,green,736.5999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,135,simon_test,0,,0,red,624.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,136,simon_test,0,,0,green,1063.699999988079,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,137,simon_test,0,,0,red,1137.300000011921,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,138,simon_test,0,,0,green,614.4000000059605,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,139,simon_test,0,,0,red,1818.7999999970198,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,140,simon_test,0,,0,red,957.1000000089407,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,141,simon_test,0,,0,red,616.0999999940395,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,142,simon_test,0,,0,green,769.2000000029802,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,143,simon_test,0,,0,red,650.2000000029802,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,144,simon_test,0,,0,green,701.5999999940395,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,145,simon_test,0,,0,red,679.5,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,146,simon_test,0,,0,red,825,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,147,simon_test,0,,0,green,579.3999999910593,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,148,simon_test,0,,0,green,1016.2000000029802,1,simon_green.png,incongruent,right,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,149,simon_test,0,,0,red,3334.0999999940395,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,150,simon_test,0,,0,red,1031.9000000059605,1,simon_red.png,incongruent,left,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,151,simon_test,0,,0,red,928,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,152,simon_test,0,,0,red,606.3000000119209,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,153,simon_test,0,,0,green,560.3999999910593,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,154,simon_test,0,,0,red,731.1000000089407,1,simon_red.png,congruent,right,red
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,155,simon_test,0,,0,green,664.2000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,156,simon_test,0,,0,green,753.7000000029802,1,simon_green.png,congruent,left,green
138639,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,0oEE8NIy1626043595473,157,simon_test,0,,0,red,659.9000000059605,1,simon_red.png,congruent,right,red
